mean,stdev,skew,kurtosis,zcr_mean,zcr_stdev,rmse_mean,rmse_stdev,mfccs_1_mean,mfccs_2_mean,mfccs_3_mean,mfccs_4_mean,mfccs_5_mean,mfccs_6_mean,mfccs_7_mean,mfccs_8_mean,mfccs_9_mean,mfccs_10_mean,mfccs_11_mean,mfccs_12_mean,mfccs_13_mean,mfccs_14_mean,mfccs_15_mean,mfccs_16_mean,mfccs_17_mean,mfccs_18_mean,mfccs_19_mean,mfccs_20_mean,mfccs_1_stdev,mfccs_2_stdev,mfccs_3_stdev,mfccs_4_stdev,mfccs_5_stdev,mfccs_6_stdev,mfccs_7_stdev,mfccs_8_stdev,mfccs_9_stdev,mfccs_10_stdev,mfccs_11_stdev,mfccs_12_stdev,mfccs_13_stdev,mfccs_14_stdev,mfccs_15_stdev,mfccs_16_stdev,mfccs_17_stdev,mfccs_18_stdev,mfccs_19_stdev,mfccs_20_stdev,chroma_1_mean,chroma_2_mean,chroma_3_mean,chroma_4_mean,chroma_5_mean,chroma_6_mean,chroma_7_mean,chroma_8_mean,chroma_9_mean,chroma_10_mean,chroma_11_mean,chroma_12_mean,chroma_1_stdev,chroma_2_stdev,chroma_3_stdev,chroma_4_stdev,chroma_5_stdev,chroma_6_stdev,chroma_7_stdev,chroma_8_stdev,chroma_9_stdev,chroma_10_stdev,chroma_11_stdev,chroma_12_stdev,centroid_mean,centroid_stdev,contrast_1_mean,contrast_2_mean,contrast_3_mean,contrast_4_mean,contrast_5_mean,contrast_6_mean,contrast_7_mean,contrast_1_std,contrast_2_std,contrast_3_std,contrast_4_std,contrast_5_std,contrast_6_std,contrast_7_std,rolloff_mean,rolloff_stdev,phoneme
0.012537744,0.03920434,4.426598072052002,23.18455207797375,0.012956099076704546,0.015289953768129914,0.016798599,0.016798599,-563.9564,54.435623,4.9698687,2.6445093,14.347973,-0.12807828,-16.151625,-11.077456,-2.6323211,-3.2878993,-5.6324306,-5.459138,-3.7964728,-1.9595826,-2.1950762,-3.1427362,-2.8482032,-3.9658332,-5.779781,-4.375874,102.726776,82.89203,28.266302,19.792234,22.471275,10.233519,28.55663,20.462364,9.326713,12.69281,9.408474,9.641275,7.291825,5.44535,5.4998307,5.11265,4.4141936,6.4859,8.291553,5.6291656,0.54372734,0.57474065,0.5919912,0.57280755,0.5807731,0.6892453,0.63051593,0.6219698,0.55838513,0.58441836,0.6444202,0.567695,0.3079141,0.31800348,0.3421791,0.31974426,0.29007173,0.3154935,0.29107127,0.32198402,0.28352493,0.26924503,0.33006105,0.31487805,511.4846103766435,412.300616909484,18.21158642033996,10.404464155661334,12.751705431132171,14.898066709053108,14.34825494918494,17.205392975526923,14.129462832622034,9.180613698691621,5.23592599469983,6.201038836814007,5.217223559755922,3.936344103267481,7.577629271954267,1.5022810034245786,654.682783647017,1140.2786666691786,th
0.008758808,0.030311998,5.117807865142822,32.15371027075786,0.01636650899503722,0.015719647437194086,0.011771358,0.011771358,-587.80054,48.249844,-0.58075583,0.0043241056,12.857767,-0.7472416,-14.455798,-8.7837305,-2.5364246,-3.796155,-4.3368425,-4.4881115,-4.060266,-1.7582313,-2.283886,-3.9630148,-3.192124,-3.6003242,-5.151205,-3.9512215,104.02796,78.52007,24.912067,14.508246,21.360647,9.249048,26.610418,15.806682,9.4266615,10.8959875,7.7228856,7.314576,6.751701,3.9910002,4.4553576,5.9410796,4.37232,4.769077,7.083687,5.085268,0.5878815,0.5388786,0.5126127,0.4821611,0.5603712,0.6888482,0.5666683,0.5396706,0.49394682,0.5313734,0.63995135,0.6113275,0.3052027,0.32147703,0.33962303,0.2972019,0.2772081,0.30647123,0.25496486,0.3158859,0.30361533,0.30116075,0.34111947,0.28041908,512.5974501660718,408.165320016622,18.079508129343967,10.752814471195622,13.225538105345748,14.540853839347664,14.158291061907969,17.501651369476654,14.12707112306216,9.329602127878633,5.508935711494077,5.2127740598146435,4.630870754335878,3.6111972575985467,8.747447546514303,2.4248387112198633,625.4222907642327,1113.4942311908962,th
0.014077401,0.042956132,4.231924057006836,21.171714108550724,0.014833929818435754,0.01443309141841909,0.01878805,0.01878805,-547.48157,59.660122,0.71810144,3.4830709,16.830896,-1.6795869,-16.351154,-9.504916,-4.534277,-4.750041,-4.9259953,-6.148013,-4.4896483,-1.4712753,-2.3168344,-5.1251907,-4.026085,-3.7031162,-5.9653316,-5.0404973,111.23179,80.96925,32.595795,19.412472,22.743795,11.765171,26.061548,14.476904,10.834791,10.64202,7.4085402,8.90357,6.7607203,4.04891,4.227725,7.3709707,5.3730116,5.240881,7.833464,6.2817974,0.5246525,0.4956026,0.52375543,0.52512974,0.60630244,0.7018764,0.58299285,0.5466776,0.50624806,0.5194649,0.6199183,0.6081496,0.29803357,0.32989523,0.35188225,0.32244882,0.29669613,0.3246642,0.3056976,0.35005143,0.33045268,0.3196945,0.34466597,0.29514003,552.2681976340618,429.64659036545066,18.921586946477817,11.282252730713463,14.31337362446352,15.918347010772468,14.70151584680445,18.810720581012692,14.774834083592996,9.22828898326161,5.732950625688174,6.218424692394323,5.768450794449933,4.21711575518039,9.49078851790095,3.3063926985435885,772.3081791201117,1173.9480242536306,th
0.011033848,0.033654906,4.211927890777588,21.47233922612162,0.014575650232919254,0.015238874079902076,0.015095874,0.015095874,-597.32874,53.495827,8.342788,10.319647,20.864977,-0.16535883,-21.59158,-14.207192,-0.23433188,-0.84527266,-6.68176,-6.409131,-2.9112244,-1.6246525,-2.9061666,-3.9902525,-3.5174296,-3.379279,-4.6241746,-4.820471,94.93018,75.96431,22.438074,15.975628,29.367344,11.490019,36.714775,23.707466,7.010929,6.5443225,9.853577,9.544298,6.3063326,6.4748774,5.217404,6.0206738,4.907313,5.103624,5.90386,5.937732,0.5585407,0.51291597,0.5111054,0.5021462,0.59390664,0.728527,0.5819553,0.5459269,0.5191266,0.539732,0.59833765,0.5777561,0.32105735,0.34042075,0.36184275,0.32857004,0.29172894,0.31058097,0.27867508,0.33950064,0.3319568,0.30714968,0.34293306,0.29724035,506.64808748396496,373.1718472695253,17.393215446370213,11.068960545892988,14.050772955353905,16.399984214466127,16.252426139064312,16.938205978132686,14.35910275083053,8.822936508622973,5.802936064709226,6.405968886973765,7.195761340642785,5.947104371355349,7.126292551926766,1.9306593146875428,681.9739300271739,1116.4933967359575,th
0.014458809,0.04472728,4.027398586273193,19.362753586685308,0.016019780585106384,0.01585165667063832,0.019321065,0.019321065,-567.5563,51.522858,6.4959397,4.0688868,15.070511,1.0655211,-16.282043,-11.379875,-0.56646824,-1.5123235,-6.4019947,-5.7695603,-2.552126,-1.7111958,-3.1202304,-3.9514272,-3.5296817,-3.8353043,-4.7353344,-4.246996,97.85072,80.02631,20.132656,16.477692,21.683851,9.907463,30.400297,21.817295,5.5054064,8.260895,10.636732,9.889315,5.1474743,5.015334,5.1398015,5.4139915,4.6605062,5.3702455,5.987165,5.49093,0.5958286,0.51053387,0.49792567,0.4930203,0.5973246,0.718175,0.57987016,0.53584623,0.5024256,0.534913,0.6301749,0.6346597,0.30650604,0.32803375,0.3488901,0.3241628,0.30451158,0.32233348,0.28661385,0.33449277,0.32122326,0.301306,0.34075886,0.29100657,487.95748771045453,366.6344568757261,18.274575864639644,11.13434215816215,13.988653323918399,16.486685098014455,15.616985167034517,16.99324365704542,14.252711252502095,9.66242785247774,5.724625246102864,6.072738552175019,6.419056420363121,5.480619759937611,6.895742088017811,1.6552141831965679,607.6278409090909,1100.7405423813116,th
0.015864307,0.050080623,4.42661714553833,24.480631321338777,0.014907581180167597,0.015051147813009352,0.021254154,0.021254154,-543.3705,50.35201,-5.052887,1.2913024,16.089046,-3.906461,-17.201674,-6.9019303,-2.0190113,-5.07655,-4.2592983,-4.320811,-4.5863495,-1.1253793,-0.9057585,-3.5874596,-2.4406602,-2.0259924,-4.5054107,-3.6577456,114.06115,81.44147,27.610111,11.649395,28.468359,12.412192,29.118538,12.861265,9.765623,12.657406,7.6211925,7.466682,8.736811,3.9368567,4.6253424,6.7513285,4.226231,4.3813553,6.8719482,5.580714,0.51898247,0.47767732,0.46105206,0.4830245,0.6402114,0.6569557,0.5448826,0.53318816,0.50905365,0.59861284,0.6330031,0.5737982,0.31378153,0.32887217,0.3145485,0.2751437,0.27763876,0.3103445,0.29966903,0.31372026,0.2796012,0.3293661,0.31854105,0.30021396,569.4990624654822,474.493466738572,18.16793652847954,10.691803147455325,13.921757552530497,16.334829071378852,14.913962692997055,19.253693916397822,14.383790382159061,9.017364438400792,5.30253598460087,6.118797641931602,6.032237635819511,4.834655074251302,9.595835322990217,1.9768830424218196,760.2784567039106,1256.347741650997,th
0.011839363,0.037611753,4.409101486206055,23.470384705509712,0.013588934075342465,0.01601692739390684,0.015716983,0.015716983,-573.5876,50.67995,0.48103973,2.5289116,15.639224,-1.4371225,-16.981144,-9.409882,-1.3199062,-3.12836,-5.507689,-5.565967,-3.7489128,-1.3574669,-2.1569304,-3.7304327,-2.719578,-3.4676833,-5.694452,-4.1205506,104.68133,79.95778,22.742218,14.102715,25.115614,12.058741,29.460424,17.36611,8.524186,10.084112,9.560814,9.335362,7.754436,3.966114,4.4137793,6.094087,3.6983042,5.709132,7.9422483,5.2567654,0.53996867,0.50884765,0.49583864,0.49028182,0.6182419,0.7129516,0.5441108,0.5166984,0.4934937,0.5386241,0.530242,0.5538837,0.32734713,0.351984,0.34088972,0.2913488,0.26362428,0.30526614,0.27773583,0.32587665,0.2939225,0.33639416,0.32532024,0.32947627,528.9194380234807,416.1088304330774,17.93397033318425,10.951467698392232,13.239921782663783,15.438962384278076,15.097208120436077,18.178562742696645,14.282436193705331,9.018026275404303,5.57880323368316,5.798749463086725,6.370936848692337,5.131163589253548,8.912736612858097,1.8404193496534147,732.2465740266393,1217.299770737572,th
0.019697698,0.05467036,3.8610329627990723,18.02528734647447,0.026559244791666665,0.022493988694037476,0.025493996,0.025493996,-529.9782,64.28983,-3.3174007,-7.257093,14.680013,3.3811474,-17.961758,-15.659596,-5.4694653,-4.0609517,-4.889706,-4.881753,-5.138062,-3.0750268,-1.891121,-4.7533073,-5.833442,-3.6101587,-3.8442335,-5.442412,114.69498,89.46161,24.768326,20.589264,21.139154,10.782165,28.125856,24.25638,9.09775,10.1151705,8.374487,7.298706,8.983955,5.5648723,5.224891,6.260135,8.360289,5.4223895,6.816763,7.0889335,0.6223178,0.54714555,0.5183962,0.52845967,0.63926506,0.66816294,0.53938806,0.51376325,0.49090463,0.5041205,0.60025775,0.7124112,0.28876436,0.34193218,0.36351734,0.3211219,0.30856553,0.33348063,0.3153482,0.33630565,0.3354999,0.3326424,0.2852231,0.276345,596.1603836983023,442.5049481054812,18.155309857692224,10.563430531008525,13.411024592417188,14.924017169764644,15.601009348987782,19.373162182246944,14.503117320397559,9.693427768564922,5.473339286174032,6.101991892565537,4.996121850394442,5.2738059091986385,9.449613671822865,1.6308260760634636,781.6552734375,1185.7575911110628,tt
0.020324666,0.059523627,4.1384406089782715,21.794864101180437,0.01640625,0.015875074010961828,0.026390817,0.026390817,-526.9237,53.635376,-2.006066,-5.069309,12.740469,2.4484262,-16.933369,-15.871974,-5.1565843,-1.5641024,-3.551995,-5.074765,-3.8673759,-1.7141806,-2.0530903,-3.5716183,-3.463878,-3.6738625,-4.9783163,-4.5118055,106.34487,83.80444,24.957788,16.385647,20.942915,10.818882,28.0776,26.517096,8.40575,9.707953,8.120923,9.201774,7.9118447,5.4034853,4.565001,6.8405175,6.8734283,6.362645,7.8128686,7.01974,0.5654229,0.5138618,0.55035156,0.58681834,0.63669723,0.61736923,0.559844,0.55250496,0.5111205,0.5134562,0.6021348,0.70150334,0.2726528,0.32227698,0.35342738,0.3261454,0.31031212,0.32495064,0.30903968,0.3329088,0.3275493,0.33236742,0.2990842,0.27640268,538.4486620281793,416.57237616472514,17.676513043304606,10.746680666359897,13.496595605587794,15.0487032355372,15.951662057662839,17.622666688471362,14.619386689689748,8.714183206597506,5.209567612225922,6.431082219069599,5.700882418906777,5.6065531670923345,8.534953732257053,2.5161123529594542,679.37255859375,1102.257093850373,tt
0.02593602,0.07955143,4.443519592285156,24.374221095409638,0.017686256487889275,0.0160295286084166,0.033556275,0.033556275,-485.33374,53.53383,-3.629196,-2.570459,14.75485,1.0387444,-15.7652645,-12.491489,-5.6898437,-3.9518278,-3.913339,-5.992189,-5.627313,-1.2684785,-1.0953772,-4.211928,-3.1601374,-1.8236126,-4.3437877,-5.1273823,106.91684,79.44318,30.229269,19.30459,21.946117,11.215308,26.950401,20.65784,8.948807,9.977901,6.997424,9.353773,9.043259,4.754428,3.9452817,6.611929,5.386888,3.884884,7.3273,7.6295757,0.66565615,0.5943794,0.57704735,0.5604515,0.5903752,0.63927364,0.57892513,0.55533856,0.48988217,0.47600502,0.5372949,0.67086357,0.2816159,0.31848934,0.3597744,0.34561253,0.29942062,0.32560533,0.3157313,0.34511694,0.33146253,0.32484657,0.3088939,0.29410386,600.6115397474646,507.6206284938514,17.824150751974457,10.726799277330763,13.917846827440304,14.674912501748922,15.784106483754861,18.281861997988393,15.145587064057104,9.92286219294119,5.469034127333831,5.995026726784696,5.042147226535749,5.476129499332793,8.9198468386965,2.9225960953155057,835.3397764008621,1286.0355309978024,tt
0.018483294,0.05362338,4.068169593811035,20.530076820911198,0.017484624335106384,0.01567107797961506,0.024231685,0.024231685,-538.53156,57.75081,-3.825129,-5.917076,11.763152,0.5589041,-15.935211,-14.654634,-7.314583,-3.0093825,-2.7189949,-5.579332,-4.97136,-1.0246279,-1.094434,-3.3263996,-3.3942394,-4.418707,-6.11944,-4.5911465,115.54696,87.82934,30.810654,17.678839,19.120358,13.08582,25.989162,24.805565,11.955657,8.895846,6.8513274,9.596766,8.274229,5.6435175,3.3841896,6.283719,5.2511845,6.770031,9.316454,7.089781,0.61136603,0.58995736,0.6228491,0.6244306,0.5986648,0.60593265,0.5430452,0.52968526,0.5028083,0.52433455,0.620648,0.7298178,0.24267495,0.3283244,0.3486003,0.3208035,0.30558985,0.3347895,0.2953089,0.3287031,0.3261205,0.3189208,0.2720632,0.26905823,565.5550289615301,466.51785480735816,16.748621310697537,10.660079748640419,13.218910959820482,13.889428595912376,16.02835747329334,17.35373663663171,14.235803856412558,8.346155987984924,5.4230689822498785,5.600558341374225,4.520117493535323,5.616857517518263,9.152488398158367,1.7822273575661969,720.9805103058511,1170.023458433763,tt
0.022943027,0.06823813,4.323985576629639,23.13355429008177,0.0197723388671875,0.018060920243247163,0.030176425,0.030176425,-515.1986,58.04425,-6.7482476,-7.0957155,11.953894,-0.53074056,-15.964071,-12.318548,-6.036058,-3.3804214,-2.3471642,-5.2288156,-5.478215,-0.8192156,-1.0219097,-4.8659215,-4.3325233,-3.6833465,-5.9804945,-5.293519,119.69751,88.35449,32.98364,18.372217,19.343386,14.150304,26.53489,21.603102,9.9359865,10.280124,5.9373856,8.55057,9.484262,5.9852614,4.590313,7.8359756,6.9553123,5.38524,9.402873,7.6296353,0.6249093,0.60504824,0.545974,0.54602075,0.6272556,0.6283779,0.58190644,0.62047845,0.55039054,0.538381,0.5672019,0.5624758,0.29715163,0.29737684,0.3322896,0.31992698,0.30350655,0.32233357,0.31018364,0.32493773,0.32152557,0.33375534,0.32124946,0.2816571,591.278507067683,490.5748970345573,18.107911749167368,10.925844004385059,13.187329718544166,14.677843445657198,15.821373485393366,18.76899284106012,14.606417614128196,9.038684294097107,4.920318762707333,5.672507165176606,5.543939673705224,5.347929645514254,10.171552592405943,2.0553860456011273,735.897216796875,1177.325665507175,tt
0.018439578,0.051769517,3.879415512084961,18.44374780769396,0.015689673013245035,0.01567228884144048,0.024733938,0.024733938,-548.62555,64.20804,-5.5608015,-8.868835,13.540934,2.0427413,-18.175306,-14.807854,-4.615772,-2.6928227,-3.2543557,-4.546904,-5.449048,-2.3581524,-0.8427669,-4.2788076,-5.32601,-3.4550774,-4.8335795,-6.158338,122.70949,95.099335,26.175034,21.259674,20.57078,10.044423,28.51042,23.760193,7.3369217,10.726249,6.008584,8.177302,8.356544,5.2413874,4.795918,6.837905,8.77006,4.836383,7.6746626,8.661763,0.6866029,0.603122,0.5311665,0.49260688,0.55974674,0.6243854,0.57657105,0.5519277,0.49222705,0.51362216,0.58208925,0.66257644,0.26097876,0.3156247,0.35629958,0.32800704,0.31404442,0.3127879,0.27390364,0.3106349,0.32078415,0.33582276,0.3369067,0.28196067,573.3818306856673,448.6088978717001,18.15386769292033,11.047682084963617,13.475701960729223,14.818053767094591,15.712073085343105,18.414696586336365,14.467885434277383,9.35138604125894,5.475093049090338,5.909161415834171,5.008802930294833,5.4043952087250675,9.347992445547375,2.1905928784146633,752.236069432947,1159.1420384272255,tt
0.013991825,0.052067906,5.362985134124756,36.384890326210176,0.01215810327198364,0.015472795541361693,0.018433454,0.018433454,-534.8794,36.60917,-5.89121,-3.7550862,8.875113,-1.5622542,-10.896148,-5.814209,-2.6389751,-3.2919292,-1.7275816,-2.2173972,-3.4976468,-1.1878364,-0.52024204,-2.9606278,-2.8828583,-1.8660457,-3.0752249,-3.0647912,100.94365,73.18458,25.230484,14.290123,19.294031,8.259877,23.566076,12.230447,6.036894,8.869806,6.242475,5.895402,7.669174,4.4842806,3.3583348,6.866142,5.678685,3.984358,5.989478,6.323904,0.5861535,0.5956096,0.57530344,0.505388,0.505702,0.6118671,0.60172266,0.6287973,0.58182836,0.5634056,0.5488164,0.567062,0.27343282,0.29642585,0.34108675,0.30920628,0.27214748,0.31106138,0.2753463,0.31111896,0.2900609,0.31405008,0.30757916,0.29133373,509.8712477678988,441.9543094915447,18.364327846815605,11.336039359339363,12.918726963033127,13.575340149770332,14.312810282900472,17.14391627475107,14.128666922596043,7.871170733360309,5.237712991810375,5.358570619723585,5.134634588024649,4.232948605245709,8.71083141384414,1.721787804477495,547.998046875,1093.637389135215,tt
0.016979534,0.056176715,5.207156658172607,33.98407219068752,0.016595625949848026,0.01812709282032232,0.023021225,0.023021225,-547.40405,51.730278,-5.806146,-4.3021,11.542534,-0.54097366,-13.072411,-10.444885,-6.096906,-2.9853966,-1.7156465,-4.640215,-4.6977777,-0.9980407,-1.7024285,-4.993415,-4.4106455,-2.4851155,-2.9784186,-3.9263105,115.355,84.14831,33.112225,15.220374,21.26159,14.303561,23.957075,20.86299,10.449212,10.608218,6.539051,8.640346,8.136447,5.5861454,3.5294087,8.424324,6.8219585,4.117187,6.03483,5.9570765,0.595049,0.588887,0.5819467,0.53293496,0.6082571,0.63991094,0.543805,0.5325508,0.48288575,0.47635844,0.53396493,0.6963109,0.26660973,0.31355157,0.34382597,0.3033876,0.30939817,0.33528492,0.28313357,0.32773465,0.33617482,0.3291097,0.2920946,0.30103064,566.6589926061478,498.18880922836917,18.048490561321128,11.297660498626627,13.856788665196225,14.249097901360978,15.769051316304246,17.659894838345274,14.54467421810643,9.10318637727177,5.689526115484896,6.266639550144986,5.265953051994153,6.04187813911476,9.54945223603674,2.1755109323942734,714.1193181818181,1222.976775255012,tt
0.021346696,0.060402695,4.4167609214782715,24.380033258503794,0.01727738429930796,0.019495025448317434,0.028955411,0.028955411,-538.89124,68.23564,-9.068416,-6.9301224,17.217087,0.22938485,-19.82323,-13.908571,-5.3151536,-3.5815485,-2.7759867,-5.011036,-5.935459,-2.0300775,-2.1901197,-6.381926,-5.7331696,-3.5775971,-4.9778438,-4.8170033,128.45303,94.585625,33.340755,18.566751,24.440897,12.710284,29.967262,21.879505,8.730656,11.028329,7.0490823,7.5001006,9.837271,5.3402314,5.6511054,9.20023,7.7038727,5.202402,7.0932293,6.085653,0.54155684,0.58060175,0.5537937,0.54128563,0.6615017,0.6863271,0.59685314,0.55042595,0.5012198,0.4745025,0.54177153,0.63252395,0.28047195,0.34122828,0.37098435,0.3146649,0.3305656,0.30973917,0.28968477,0.33782712,0.33324817,0.32648426,0.29885313,0.31415227,629.2696957250937,527.0354291124463,17.80915421076358,11.683488304263808,13.647153809398107,14.70284935092373,15.893363744010395,18.972621944448996,14.187998168017899,9.689396929270297,6.301815868162894,6.220574208975303,5.332083664129933,5.411116726524461,10.124577581790742,1.5490663867762304,878.7031923491379,1288.6174539467847,tt
0.019038128,0.055729073,3.9657275676727295,19.18499927118696,0.014047694970845482,0.013858029695534672,0.024169622,0.024169622,-529.0584,55.562824,-4.3513227,-7.2730613,11.93344,2.084091,-15.394301,-13.401862,-6.2890186,-5.3013105,-4.4615917,-3.9431748,-4.5097427,-2.2011867,-0.4781873,-3.0441191,-4.495306,-3.2001066,-3.7652175,-4.924407,107.94533,83.70109,24.880268,18.882061,20.220522,9.791654,25.409418,20.929636,9.631692,10.622932,7.5407295,7.2244773,8.168632,5.378549,3.6460671,5.1214585,7.384682,5.36506,6.1930127,7.064118,0.71166235,0.58844715,0.5377413,0.50420266,0.60954577,0.671499,0.5398873,0.5049299,0.4723982,0.4859065,0.5329648,0.6720462,0.25351527,0.3181345,0.35871446,0.32013527,0.30348694,0.32408124,0.29823822,0.30489868,0.30308536,0.33108047,0.32367495,0.26924893,557.4119142000053,443.3972165042563,18.111507316347442,11.566705414274729,13.991718074401428,14.323642324476202,15.926304529632013,18.199818764529372,14.190245573981143,9.249246129376372,6.256213316084074,6.868983897500854,5.186008407519337,5.634036021799008,9.536170632701623,1.783019362335049,720.4859533975291,1148.695999238837,tt
0.008904636,0.023605555,3.0604732036590576,10.648802622313884,0.013387733933615819,0.013935448714756781,0.011312396,0.011312396,-648.3631,44.715252,17.722708,25.263092,25.535984,0.22020416,-12.612267,-4.1151624,-1.5251303,-9.169395,-11.4720955,-6.0853705,-2.355727,-4.6970806,-7.770892,-5.8321404,-2.6012056,-4.497779,-7.786079,-5.483531,71.21511,58.56679,28.912994,35.35949,37.518913,12.338156,25.544115,11.490058,7.26752,14.855086,17.787039,8.087307,6.4819064,7.142957,10.11818,10.539011,4.474468,6.512124,10.189163,7.158911,0.49923387,0.45630687,0.45561507,0.48642653,0.64200747,0.7132443,0.5648471,0.5363797,0.50316155,0.5104108,0.5953808,0.5848086,0.31952244,0.33874187,0.35364926,0.3041104,0.3159945,0.324307,0.2927474,0.33329076,0.32949278,0.3249415,0.33114085,0.34656712,444.28391855951077,344.4615048752493,17.622041437054673,11.15136375205709,15.331607988934948,14.061292626807594,17.562564478314012,17.252356531622024,13.988962414588535,8.803853481817422,5.4347984051975375,7.282317291134296,3.952286084968254,8.278885689403982,7.605379656864733,1.502913937440694,507.5509798728813,1050.9405750887518,th
0.010072695,0.030305328,3.744053363800049,15.942113161196218,0.011525420368020305,0.013360321899671913,0.012712035,0.012712035,-593.9703,38.483974,4.252518,13.985095,20.168423,-2.437882,-12.812052,-2.5161693,-0.78946286,-8.252538,-9.90305,-6.4377627,-3.1964676,-3.750207,-7.428221,-6.19367,-1.1753012,-2.580546,-6.5435734,-4.0933223,83.45545,59.315037,28.748587,23.298416,32.25581,12.943416,23.206669,10.719889,7.551069,15.095675,17.088905,10.263023,10.279515,5.8329434,11.597137,9.988558,4.082706,3.4926476,9.218797,5.508625,0.49279755,0.5395105,0.5945244,0.60633814,0.6472362,0.6640285,0.55938315,0.54693943,0.5225408,0.5142165,0.51200235,0.5305157,0.3272514,0.32970616,0.3273479,0.26394153,0.2690872,0.31702787,0.2886013,0.34306347,0.33818546,0.3505457,0.35488436,0.34724057,512.3859986574346,443.42024195699935,17.53738722876169,11.487116268260351,14.543069974294204,14.570166519621512,17.072944510625444,18.310711982126094,14.139308972804276,8.52949374566515,5.593118468409352,6.91471760735091,5.743316777121637,7.886787693956554,9.75366796555559,1.68516224527247,581.396484375,1164.2777672461389,th
0.007378683,0.021589577,3.6399362087249756,15.194237116300574,0.012403681506849316,0.017158443783642802,0.009650973,0.009650973,-651.01245,43.345467,10.643507,18.195086,22.098776,-1.2299136,-12.845081,-2.6616354,0.6626338,-7.0018063,-10.556695,-7.6557884,-3.825487,-3.8130686,-6.9737782,-6.211692,-2.1507475,-3.2550282,-7.0565157,-5.42586,85.21056,64.11968,30.679707,28.123526,33.62927,18.196735,26.359524,12.338148,6.0049567,12.524908,17.376238,11.819563,10.046088,6.435276,10.327716,8.794268,4.9527335,5.348919,8.462552,5.9708858,0.5700369,0.58224994,0.5509875,0.53707695,0.65684086,0.6677558,0.56071585,0.5494284,0.5088603,0.49770868,0.52405035,0.5497458,0.3156506,0.33895233,0.29055256,0.29185984,0.30212295,0.30696213,0.30920586,0.35425422,0.33683503,0.33002236,0.33538726,0.31034172,492.284956103608,453.4965139911139,18.462643183795585,10.708692941595535,14.942480677525934,15.158835690571541,17.225044316436655,17.34389298480754,13.964446672964474,9.052462164999515,4.844755108520309,7.072744247870102,6.275029716758094,8.205610059464497,8.69536835084632,1.3480600714145305,523.621606045082,1166.4953716550992,th
0.007896582,0.02281987,3.4838976860046387,13.664122345685382,0.014244858099489796,0.01911088067970306,0.010217524,0.010217524,-639.14264,45.15539,5.323183,18.399418,23.818304,-4.3812046,-14.790759,-1.5165678,0.8651179,-7.036947,-9.968413,-7.489575,-3.2411025,-3.3137877,-7.8877254,-6.8490257,-1.8444179,-3.3415313,-6.761375,-4.825928,91.37433,64.497314,27.47849,27.755522,35.415504,16.21648,27.193304,11.499487,10.970104,13.491992,16.265514,11.564509,9.148395,5.2080736,11.3702345,9.518073,4.338387,3.9516075,8.24919,5.1268353,0.5622107,0.49934208,0.49244693,0.5182368,0.6301271,0.6549538,0.5712473,0.5818871,0.51915604,0.47184628,0.5035721,0.57536054,0.3405503,0.32420468,0.3197587,0.29823825,0.31257048,0.3096912,0.3008519,0.36541566,0.3415126,0.3258543,0.30584148,0.31229576,523.7125238270611,447.0312166791989,18.200735951031085,11.32312612929026,14.386769323178697,14.8951492993418,17.46043555005887,18.863277973414977,13.858990726769063,8.635483216032897,5.084587512824257,6.882344074407805,6.327851911188964,8.166019303869103,10.051095881583533,1.391043076580442,679.72412109375,1274.812666545273,th
0.008550131,0.024253586,3.376176357269287,12.868743547346368,0.015333122381284916,0.0187505611536793,0.011200251,0.011200251,-643.4045,44.42054,16.900646,22.635326,22.784077,-0.8731224,-12.705497,-3.7860386,-1.3785366,-8.719,-10.778919,-7.0255413,-3.8958979,-4.889314,-7.1807213,-5.204436,-1.9310433,-4.000556,-7.736912,-5.5741525,72.60609,59.05832,30.421085,32.461647,33.54833,15.829054,26.92733,12.252334,7.7750664,14.380222,16.953169,10.2232065,6.935474,5.711837,10.293166,8.142675,3.919459,4.7497544,9.39189,6.661166,0.5569505,0.4818677,0.491224,0.530973,0.6310531,0.66666776,0.5753121,0.5522352,0.533152,0.5319031,0.5409727,0.584701,0.32926327,0.32448798,0.34003684,0.30828476,0.31467205,0.31870285,0.31089923,0.33960795,0.3302254,0.34010172,0.32539332,0.31789014,445.8403241894058,349.19670507553695,17.86192105496612,10.972762495889189,15.280870619461762,14.77808748097064,17.095191470071086,16.979386229817877,14.472293109140626,8.74641454778605,5.575711722266518,6.923968518879318,5.629311090126839,7.9537920018523955,7.333255473865162,2.3153767424333926,496.3463468924581,1039.0909342052908,th
